Station_code,Station_name,Latitude,Longitude,SUBZONE_NO,SUBZONE_N,SUBZONE_C,PLN_AREA_N,PLN_AREA_C,REGION_N,REGION_C
46201,Blk 10,1.44071021,103.7768024,6,WOODLANDS WEST,WDSZ06,WOODLANDS,WD,NORTH REGION,NR
46209,Blk 2,1.440252429,103.7772751,6,WOODLANDS WEST,WDSZ06,WOODLANDS,WD,NORTH REGION,NR
46211,Johor Bahru Checkpt,1.464917324,103.7654771,0, , , , , , 
46219,Johor Bahru Checkpt,1.465426811,103.7682666,0, , , , , , 
46221,Opp Casablanca,1.430909682,103.7875977,4,WOODLANDS SOUTH,WDSZ04,WOODLANDS,WD,NORTH REGION,NR
46229,Casablanca,1.430130569,103.7870687,5,WOODGROVE,WDSZ05,WOODLANDS,WD,NORTH REGION,NR
46239,Larkin Ter,1.493903793,103.7440329,0, , , , , , 
46241,Opp Blk 15,1.442118452,103.7789435,6,WOODLANDS WEST,WDSZ06,WOODLANDS,WD,NORTH REGION,NR
46249,Blk 15,1.442112389,103.7787477,6,WOODLANDS WEST,WDSZ06,WOODLANDS,WD,NORTH REGION,NR
46251,Riverside Sec Sch,1.440922362,103.7890863,2,MIDVIEW,WDSZ02,WOODLANDS,WD,NORTH REGION,NR
46261,Blk 808,1.442563092,103.7869446,2,MIDVIEW,WDSZ02,WOODLANDS,WD,NORTH REGION,NR
46269,Republic Poly,1.442173333,103.785885,7,GREENWOOD PARK,WDSZ07,WOODLANDS,WD,NORTH REGION,NR
46271,Opp Blk 802,1.440401951,103.7858881,1,WOODLANDS REGIONAL CENTRE,WDSZ01,WOODLANDS,WD,NORTH REGION,NR
46279,Blk 803,1.440219587,103.7869013,2,MIDVIEW,WDSZ02,WOODLANDS,WD,NORTH REGION,NR
46281,Blk 825,1.438786957,103.7900259,2,MIDVIEW,WDSZ02,WOODLANDS,WD,NORTH REGION,NR
46289,Blk 891C CP,1.438722398,103.790912,2,MIDVIEW,WDSZ02,WOODLANDS,WD,NORTH REGION,NR
46291,Blk 106,1.43640148,103.7824838,6,WOODLANDS WEST,WDSZ06,WOODLANDS,WD,NORTH REGION,NR
46299,Opp Blk 106,1.436927057,103.7827459,1,WOODLANDS REGIONAL CENTRE,WDSZ01,WOODLANDS,WD,NORTH REGION,NR
46301,Progen Bldg,1.442742645,103.7828002,1,WOODLANDS REGIONAL CENTRE,WDSZ01,WOODLANDS,WD,NORTH REGION,NR
46309,Opp Progen Bldg,1.443170086,103.7825498,7,GREENWOOD PARK,WDSZ07,WOODLANDS,WD,NORTH REGION,NR
46311,Blk 18,1.442341087,103.7805101,1,WOODLANDS REGIONAL CENTRE,WDSZ01,WOODLANDS,WD,NORTH REGION,NR
46319,Opp Blk 18,1.442290328,103.7802984,6,WOODLANDS WEST,WDSZ06,WOODLANDS,WD,NORTH REGION,NR
46321,W'Lands Civic Ctr,1.434577639,103.7865564,1,WOODLANDS REGIONAL CENTRE,WDSZ01,WOODLANDS,WD,NORTH REGION,NR
46329,Opp W'Lands Civic Ctr,1.434448109,103.7873758,5,WOODGROVE,WDSZ05,WOODLANDS,WD,NORTH REGION,NR
46331,Blk 511,1.433147696,103.7881638,4,WOODLANDS SOUTH,WDSZ04,WOODLANDS,WD,NORTH REGION,NR
46339,Blk 370,1.43352632,103.7879832,5,WOODGROVE,WDSZ05,WOODLANDS,WD,NORTH REGION,NR
46341,Rosewood,1.431721937,103.7863031,5,WOODGROVE,WDSZ05,WOODLANDS,WD,NORTH REGION,NR
46349,Aft Blk 353,1.431897049,103.7862245,5,WOODGROVE,WDSZ05,WOODLANDS,WD,NORTH REGION,NR
46351,WOODHAVEN,1.430848889,103.783735,5,WOODGROVE,WDSZ05,WOODLANDS,WD,NORTH REGION,NR
46359,Aft Blk 336,1.430825,103.7829908,5,WOODGROVE,WDSZ05,WOODLANDS,WD,NORTH REGION,NR
46361,Blk 425,1.427466026,103.7737876,5,WOODGROVE,WDSZ05,WOODLANDS,WD,NORTH REGION,NR
46369,Blk 413,1.427601213,103.7731591,5,WOODGROVE,WDSZ05,WOODLANDS,WD,NORTH REGION,NR
46371,Blk 406,1.429172088,103.7725317,5,WOODGROVE,WDSZ05,WOODLANDS,WD,NORTH REGION,NR
46379,Blk 409,1.429118044,103.7729401,5,WOODGROVE,WDSZ05,WOODLANDS,WD,NORTH REGION,NR
46381,Opp W'Lands Ind Pk D St 1,1.429074279,103.7667627,2,TURF CLUB,SKSZ02,SUNGEI KADUT,SK,NORTH REGION,NR
46389,Aft W'Lands Ind Pk D St 2,1.429303976,103.7666095,1,KRANJI,SKSZ01,SUNGEI KADUT,SK,NORTH REGION,NR
46391,Blk 853,1.439217654,103.7929945,2,MIDVIEW,WDSZ02,WOODLANDS,WD,NORTH REGION,NR
46399,Aft 888 Plaza,1.438960352,103.7942371,2,MIDVIEW,WDSZ02,WOODLANDS,WD,NORTH REGION,NR
46401,Blk 864,1.440885951,103.7954581,2,MIDVIEW,WDSZ02,WOODLANDS,WD,NORTH REGION,NR
46409,Blk 701A CP,1.440633231,103.795706,3,WOODLANDS EAST,WDSZ03,WOODLANDS,WD,NORTH REGION,NR
46411,Blk 869,1.442705918,103.7944192,2,MIDVIEW,WDSZ02,WOODLANDS,WD,NORTH REGION,NR
46419,Evergreen Pr Sch,1.44356111,103.794098,3,WOODLANDS EAST,WDSZ03,WOODLANDS,WD,NORTH REGION,NR
46421,Evergreen Sec Sch,1.440870326,103.7935378,2,MIDVIEW,WDSZ02,WOODLANDS,WD,NORTH REGION,NR
46429,Blk 856,1.440714444,103.79315,2,MIDVIEW,WDSZ02,WOODLANDS,WD,NORTH REGION,NR
46431,Blk 840,1.443977268,103.7922557,2,MIDVIEW,WDSZ02,WOODLANDS,WD,NORTH REGION,NR
46439,Blk 880,1.444135367,103.7926501,2,MIDVIEW,WDSZ02,WOODLANDS,WD,NORTH REGION,NR
46441,Blk 816,1.442194658,103.7897371,2,MIDVIEW,WDSZ02,WOODLANDS,WD,NORTH REGION,NR
46449,Blk 875,1.442355036,103.7900373,2,MIDVIEW,WDSZ02,WOODLANDS,WD,NORTH REGION,NR
46451,Opp Blk 872,1.444543964,103.7892099,7,GREENWOOD PARK,WDSZ07,WOODLANDS,WD,NORTH REGION,NR
46459,Blk 872,1.444185331,103.789409,2,MIDVIEW,WDSZ02,WOODLANDS,WD,NORTH REGION,NR
46461,Opp Blk 757A CP,1.446595984,103.7935966,8,SENOKO WEST,WDSZ08,WOODLANDS,WD,NORTH REGION,NR
46469,Blk 759,1.446688659,103.7949185,3,WOODLANDS EAST,WDSZ03,WOODLANDS,WD,NORTH REGION,NR
46471,Opp Blk 773,1.447969318,103.7975882,8,SENOKO WEST,WDSZ08,WOODLANDS,WD,NORTH REGION,NR
46479,Blk 774,1.447968698,103.7984096,3,WOODLANDS EAST,WDSZ03,WOODLANDS,WD,NORTH REGION,NR
46481,Aft Woodlands Ind Pk E6,1.449644042,103.8011125,8,SENOKO WEST,WDSZ08,WOODLANDS,WD,NORTH REGION,NR
46489,Aft Gambas Ave,1.449520956,103.8016065,3,WOODLANDS EAST,WDSZ03,WOODLANDS,WD,NORTH REGION,NR
46491,Blk 402,1.431889748,103.772008,5,WOODGROVE,WDSZ05,WOODLANDS,WD,NORTH REGION,NR
46499,Opp Blk 402,1.432291339,103.7721964,6,WOODLANDS WEST,WDSZ06,WOODLANDS,WD,NORTH REGION,NR
46501,Opp Marsiling Pk,1.437969403,103.7711891,6,WOODLANDS WEST,WDSZ06,WOODLANDS,WD,NORTH REGION,NR
46509,Marsiling Pk,1.438043902,103.7709643,6,WOODLANDS WEST,WDSZ06,WOODLANDS,WD,NORTH REGION,NR
46511,Marsiling Pr Sch,1.434382295,103.7725568,6,WOODLANDS WEST,WDSZ06,WOODLANDS,WD,NORTH REGION,NR
46519,Opp Blk 144,1.435548116,103.772138,6,WOODLANDS WEST,WDSZ06,WOODLANDS,WD,NORTH REGION,NR
46521,Marsiling Stn,1.432378333,103.7742933,6,WOODLANDS WEST,WDSZ06,WOODLANDS,WD,NORTH REGION,NR
46529,Opp Marsiling Stn,1.432081528,103.7745969,5,WOODGROVE,WDSZ05,WOODLANDS,WD,NORTH REGION,NR
46531,Blk 173,1.4324025,103.7775114,6,WOODLANDS WEST,WDSZ06,WOODLANDS,WD,NORTH REGION,NR
46539,Blk 320,1.432099629,103.7782237,5,WOODGROVE,WDSZ05,WOODLANDS,WD,NORTH REGION,NR
46541,Opp Blk 347,1.433283315,103.7808357,6,WOODLANDS WEST,WDSZ06,WOODLANDS,WD,NORTH REGION,NR
46549,Blk 347,1.433198189,103.7812567,5,WOODGROVE,WDSZ05,WOODLANDS,WD,NORTH REGION,NR
46551,Blk 101,1.435327282,103.7816234,6,WOODLANDS WEST,WDSZ06,WOODLANDS,WD,NORTH REGION,NR
46559,Opp Blk 101,1.435501655,103.7812772,6,WOODLANDS WEST,WDSZ06,WOODLANDS,WD,NORTH REGION,NR
46561,Opp Blk 178,1.434611924,103.77719,6,WOODLANDS WEST,WDSZ06,WOODLANDS,WD,NORTH REGION,NR
46569,Blk 178,1.434721547,103.7774588,6,WOODLANDS WEST,WDSZ06,WOODLANDS,WD,NORTH REGION,NR
46571,Opp Blk 154,1.434754178,103.7758535,6,WOODLANDS WEST,WDSZ06,WOODLANDS,WD,NORTH REGION,NR
46579,Blk 154,1.434885833,103.7755225,6,WOODLANDS WEST,WDSZ06,WOODLANDS,WD,NORTH REGION,NR
46581,Opp Blk 146,1.436441189,103.7737964,6,WOODLANDS WEST,WDSZ06,WOODLANDS,WD,NORTH REGION,NR
46589,Blk 146,1.43632306,103.7741086,6,WOODLANDS WEST,WDSZ06,WOODLANDS,WD,NORTH REGION,NR
46591,Blk 303,1.43068959,103.7732261,5,WOODGROVE,WDSZ05,WOODLANDS,WD,NORTH REGION,NR
46611,Fuchun Sec Sch,1.429234128,103.7776058,5,WOODGROVE,WDSZ05,WOODLANDS,WD,NORTH REGION,NR
46619,Opp Fuchun Sec Sch,1.42907408,103.7777511,5,WOODGROVE,WDSZ05,WOODLANDS,WD,NORTH REGION,NR
46621,Blk 335,1.429555359,103.7806456,5,WOODGROVE,WDSZ05,WOODLANDS,WD,NORTH REGION,NR
46629,The Woodgrove,1.429460929,103.7808173,5,WOODGROVE,WDSZ05,WOODLANDS,WD,NORTH REGION,NR
46631,Blk 892C CP,1.436892976,103.7891526,2,MIDVIEW,WDSZ02,WOODLANDS,WD,NORTH REGION,NR
46639,Opp Blk 892C CP,1.437022054,103.7888492,1,WOODLANDS REGIONAL CENTRE,WDSZ01,WOODLANDS,WD,NORTH REGION,NR
46641,Blk 894C,1.435378828,103.7900266,2,MIDVIEW,WDSZ02,WOODLANDS,WD,NORTH REGION,NR
46649,Blk 515,1.435135716,103.7904213,4,WOODLANDS SOUTH,WDSZ04,WOODLANDS,WD,NORTH REGION,NR
46651,Blk 550,1.432980969,103.7945526,4,WOODLANDS SOUTH,WDSZ04,WOODLANDS,WD,NORTH REGION,NR
46659,Opp Blk 550,1.432692728,103.794143,4,WOODLANDS SOUTH,WDSZ04,WOODLANDS,WD,NORTH REGION,NR
46661,Opp Blk 896B,1.437592219,103.7922893,2,MIDVIEW,WDSZ02,WOODLANDS,WD,NORTH REGION,NR
46669,W'Lands Pr Sch,1.43740934,103.7918245,2,MIDVIEW,WDSZ02,WOODLANDS,WD,NORTH REGION,NR
46671,Bef 888 Plaza,1.43689167,103.7946223,2,MIDVIEW,WDSZ02,WOODLANDS,WD,NORTH REGION,NR
46679,Opp 888 Plaza,1.436776944,103.7948506,2,MIDVIEW,WDSZ02,WOODLANDS,WD,NORTH REGION,NR
46681,Blk 899A,1.43573291,103.795777,2,MIDVIEW,WDSZ02,WOODLANDS,WD,NORTH REGION,NR
46689,Blk 609,1.435870545,103.7960127,3,WOODLANDS EAST,WDSZ03,WOODLANDS,WD,NORTH REGION,NR
46691,Opp 888 Plaza,1.438231325,103.7958789,3,WOODLANDS EAST,WDSZ03,WOODLANDS,WD,NORTH REGION,NR
46699,888 Plaza,1.437699899,103.7956632,2,MIDVIEW,WDSZ02,WOODLANDS,WD,NORTH REGION,NR
46709,Aft Blk 1,1.441447391,103.7755472,6,WOODLANDS WEST,WDSZ06,WOODLANDS,WD,NORTH REGION,NR
46711,Bef Admiralty Rd West,1.454701602,103.8008497,8,SENOKO WEST,WDSZ08,WOODLANDS,WD,NORTH REGION,NR
46719,Givaudan S'pore,1.454909537,103.8010631,9,SENOKO SOUTH,SBSZ09,SEMBAWANG,SB,NORTH REGION,NR
46721,Bef W'Lands Ind Pk E7,1.452489165,103.8017876,8,SENOKO WEST,WDSZ08,WOODLANDS,WD,NORTH REGION,NR
46729,Aft W'Lands Ind Pk E7,1.452157147,103.8022307,9,SENOKO SOUTH,SBSZ09,SEMBAWANG,SB,NORTH REGION,NR
46731,Yew Huat Scaffolding Work,1.448521279,103.8043022,9,SENOKO SOUTH,SBSZ09,SEMBAWANG,SB,NORTH REGION,NR
46739,BLK 782,1.448473503,103.8040034,3,WOODLANDS EAST,WDSZ03,WOODLANDS,WD,NORTH REGION,NR
46741,Seagate,1.446327014,103.8071927,9,SENOKO SOUTH,SBSZ09,SEMBAWANG,SB,NORTH REGION,NR
46749,Opp Seagate,1.44598747,103.8071908,3,WOODLANDS EAST,WDSZ03,WOODLANDS,WD,NORTH REGION,NR
46761,Blk 706,1.439644444,103.7974003,3,WOODLANDS EAST,WDSZ03,WOODLANDS,WD,NORTH REGION,NR
46769,Blk 666,1.439351034,103.797358,3,WOODLANDS EAST,WDSZ03,WOODLANDS,WD,NORTH REGION,NR
46771,Opp Admiralty Stn,1.440888084,103.8001867,3,WOODLANDS EAST,WDSZ03,WOODLANDS,WD,NORTH REGION,NR
46779,Admiralty Stn,1.440713576,103.8007075,3,WOODLANDS EAST,WDSZ03,WOODLANDS,WD,NORTH REGION,NR
46781,Bef Admiralty Pr Sch,1.442675691,103.8012442,3,WOODLANDS EAST,WDSZ03,WOODLANDS,WD,NORTH REGION,NR
46789,Opp Admiralty Pr Sch,1.443511389,103.8010631,3,WOODLANDS EAST,WDSZ03,WOODLANDS,WD,NORTH REGION,NR
46791,Blk 722,1.445694999,103.7996335,3,WOODLANDS EAST,WDSZ03,WOODLANDS,WD,NORTH REGION,NR
46799,Blk 786A CP,1.445866174,103.7997085,3,WOODLANDS EAST,WDSZ03,WOODLANDS,WD,NORTH REGION,NR
46801,Aft W'Lands Mart,1.446512057,103.7975663,3,WOODLANDS EAST,WDSZ03,WOODLANDS,WD,NORTH REGION,NR
46809,Opp W'Lands Mart,1.446496623,103.7980871,3,WOODLANDS EAST,WDSZ03,WOODLANDS,WD,NORTH REGION,NR
46811,Blk 726,1.443792373,103.7993152,3,WOODLANDS EAST,WDSZ03,WOODLANDS,WD,NORTH REGION,NR
46821,Blk 713,1.44215561,103.7975554,3,WOODLANDS EAST,WDSZ03,WOODLANDS,WD,NORTH REGION,NR
46831,Blk 747A CP,1.443645278,103.7956269,3,WOODLANDS EAST,WDSZ03,WOODLANDS,WD,NORTH REGION,NR
46841,Opp Blk 739A CP,1.444985717,103.7969016,3,WOODLANDS EAST,WDSZ03,WOODLANDS,WD,NORTH REGION,NR
46851,Blk 664,1.436126667,103.7976127,3,WOODLANDS EAST,WDSZ03,WOODLANDS,WD,NORTH REGION,NR
46859,Blk 608A,1.436202583,103.7973959,3,WOODLANDS EAST,WDSZ03,WOODLANDS,WD,NORTH REGION,NR
46861,Opp Blk 624B,1.435155786,103.7999834,3,WOODLANDS EAST,WDSZ03,WOODLANDS,WD,NORTH REGION,NR
46869,Blk 628A,1.435076718,103.8005455,3,WOODLANDS EAST,WDSZ03,WOODLANDS,WD,NORTH REGION,NR
46871,Blk 644,1.436791166,103.8017651,3,WOODLANDS EAST,WDSZ03,WOODLANDS,WD,NORTH REGION,NR
46879,Blk 637,1.437066168,103.8021593,3,WOODLANDS EAST,WDSZ03,WOODLANDS,WD,NORTH REGION,NR
46881,Old Chang Kee Bldg,1.449830181,103.8052321,9,SENOKO SOUTH,SBSZ09,SEMBAWANG,SB,NORTH REGION,NR
46891,Jordon Food Ind,1.44823909,103.8070354,9,SENOKO SOUTH,SBSZ09,SEMBAWANG,SB,NORTH REGION,NR
46901,Blk 15,1.447984183,103.8095148,9,SENOKO SOUTH,SBSZ09,SEMBAWANG,SB,NORTH REGION,NR
46911,Opp Blk 20,1.450689683,103.810271,9,SENOKO SOUTH,SBSZ09,SEMBAWANG,SB,NORTH REGION,NR
46921,Opp Blk 22,1.453315894,103.81089,9,SENOKO SOUTH,SBSZ09,SEMBAWANG,SB,NORTH REGION,NR
46931,Opp W'Lands Spectrum 1,1.453053898,103.8078993,9,SENOKO SOUTH,SBSZ09,SEMBAWANG,SB,NORTH REGION,NR
46941,Opp Nylect Engrg,1.451673065,103.805477,9,SENOKO SOUTH,SBSZ09,SEMBAWANG,SB,NORTH REGION,NR
46951,Blk 536A,1.431436922,103.791333,4,WOODLANDS SOUTH,WDSZ04,WOODLANDS,WD,NORTH REGION,NR
46961,Blk 547,1.430489444,103.7928572,4,WOODLANDS SOUTH,WDSZ04,WOODLANDS,WD,NORTH REGION,NR
46969,Blk 532,1.430591818,103.7926997,4,WOODLANDS SOUTH,WDSZ04,WOODLANDS,WD,NORTH REGION,NR
46971,Woodgrove Pr Sch,1.431875556,103.7903425,4,WOODLANDS SOUTH,WDSZ04,WOODLANDS,WD,NORTH REGION,NR
46979,Opp Blk 507,1.431305556,103.7906544,4,WOODLANDS SOUTH,WDSZ04,WOODLANDS,WD,NORTH REGION,NR
46981,Blk 541,1.42810337,103.7925111,4,WOODLANDS SOUTH,WDSZ04,WOODLANDS,WD,NORTH REGION,NR
46989,Opp Blk 540,1.428023346,103.7922126,4,WOODLANDS SOUTH,WDSZ04,WOODLANDS,WD,NORTH REGION,NR
46991,Blk 589,1.427640931,103.7958715,4,WOODLANDS SOUTH,WDSZ04,WOODLANDS,WD,NORTH REGION,NR
46999,Opp Blk 589,1.427428261,103.7960033,4,WOODLANDS SOUTH,WDSZ04,WOODLANDS,WD,NORTH REGION,NR
47011,Bef W'Lands Waterfront Pk,1.450767663,103.7786312,9,NORTH COAST,WDSZ09,WOODLANDS,WD,NORTH REGION,NR
47019,Aft W'Lands Waterfront Pk,1.450751552,103.7789293,7,GREENWOOD PARK,WDSZ07,WOODLANDS,WD,NORTH REGION,NR
47021,Khalsa Crescent Drug Rehab Ctr,1.451134574,103.7832749,9,NORTH COAST,WDSZ09,WOODLANDS,WD,NORTH REGION,NR
47029,Opp Khalsa Crescent Drug Rehab Ctr,1.450965504,103.7825232,7,GREENWOOD PARK,WDSZ07,WOODLANDS,WD,NORTH REGION,NR
47031,Bef Keramat Rd,1.451763611,103.788144,9,NORTH COAST,WDSZ09,WOODLANDS,WD,NORTH REGION,NR
47039,Aft View Rd,1.451569222,103.7890522,7,GREENWOOD PARK,WDSZ07,WOODLANDS,WD,NORTH REGION,NR
47041,Opp W'Lands Auto Hub,1.452568611,103.7916431,9,NORTH COAST,WDSZ09,WOODLANDS,WD,NORTH REGION,NR
47049,W'Lands Auto Hub,1.452465241,103.7925805,8,SENOKO WEST,WDSZ08,WOODLANDS,WD,NORTH REGION,NR
47051,Aft W'Lands Ind Pk E4,1.4544975,103.7956028,9,NORTH COAST,WDSZ09,WOODLANDS,WD,NORTH REGION,NR
47059,Bef W'Lands Ind Pk E4,1.453964502,103.7954729,8,SENOKO WEST,WDSZ08,WOODLANDS,WD,NORTH REGION,NR
47061,Aft Attap Valley Rd,1.45605441,103.7980842,8,SENOKO NORTH,SBSZ08,SEMBAWANG,SB,NORTH REGION,NR
47069,Nth Tech,1.455939081,103.7987707,8,SENOKO WEST,WDSZ08,WOODLANDS,WD,NORTH REGION,NR
47071,Bef British American Tobacco,1.45761032,103.8021484,8,SENOKO NORTH,SBSZ08,SEMBAWANG,SB,NORTH REGION,NR
47079,Opp British American Tobacco,1.457864313,103.802996,9,SENOKO SOUTH,SBSZ09,SEMBAWANG,SB,NORTH REGION,NR
47081,Aft Senoko Cres,1.462023364,103.8038341,8,SENOKO NORTH,SBSZ08,SEMBAWANG,SB,NORTH REGION,NR
47089,Aft Senoko Dr,1.462278772,103.8038792,8,SENOKO NORTH,SBSZ08,SEMBAWANG,SB,NORTH REGION,NR
47091,Bef Senoko Cres,1.464596626,103.8060256,8,SENOKO NORTH,SBSZ08,SEMBAWANG,SB,NORTH REGION,NR
47099,MASTERDON,1.464007084,103.8052991,8,SENOKO NORTH,SBSZ08,SEMBAWANG,SB,NORTH REGION,NR
47101,Aft Senoko Ave,1.466537222,103.8090658,8,SENOKO NORTH,SBSZ08,SEMBAWANG,SB,NORTH REGION,NR
47109,Maxsteel Enterprise,1.466084167,103.8086186,8,SENOKO NORTH,SBSZ08,SEMBAWANG,SB,NORTH REGION,NR
47111,Bef Senoko Way,1.466191848,103.8110018,8,SENOKO NORTH,SBSZ08,SEMBAWANG,SB,NORTH REGION,NR
47119,Aft Senoko Way,1.46646105,103.81068,8,SENOKO NORTH,SBSZ08,SEMBAWANG,SB,NORTH REGION,NR
47121,Opp Lian Aik Siong Machinery,1.463713249,103.802785,8,SENOKO NORTH,SBSZ08,SEMBAWANG,SB,NORTH REGION,NR
47129,Lian Aik Siong Machinery,1.463693293,103.8029824,8,SENOKO NORTH,SBSZ08,SEMBAWANG,SB,NORTH REGION,NR
47131,Fuji Oil S'Pore,1.466642243,103.8022244,8,SENOKO NORTH,SBSZ08,SEMBAWANG,SB,NORTH REGION,NR
47141,Bef Sc Auto,1.467569588,103.8036778,8,SENOKO NORTH,SBSZ08,SEMBAWANG,SB,NORTH REGION,NR
47151,Aft Scania S'Pore,1.466273332,103.8039726,8,SENOKO NORTH,SBSZ08,SEMBAWANG,SB,NORTH REGION,NR
47169,CHUAN LIM CONSTRN,1.460925048,103.8005973,8,SENOKO NORTH,SBSZ08,SEMBAWANG,SB,NORTH REGION,NR
47179,Comfortdelgro Engrg,1.458284248,103.7988074,8,SENOKO NORTH,SBSZ08,SEMBAWANG,SB,NORTH REGION,NR
47189,K.U.S. Holdings,1.459003167,103.8012929,8,SENOKO NORTH,SBSZ08,SEMBAWANG,SB,NORTH REGION,NR
47199,Bef Senoko Dr,1.461235836,103.8026613,8,SENOKO NORTH,SBSZ08,SEMBAWANG,SB,NORTH REGION,NR
47501,Opp Blk 583,1.430462083,103.7947023,4,WOODLANDS SOUTH,WDSZ04,WOODLANDS,WD,NORTH REGION,NR
47511,Blk 554,1.431903546,103.7964478,4,WOODLANDS SOUTH,WDSZ04,WOODLANDS,WD,NORTH REGION,NR
47521,Opp Blk 575,1.431653461,103.7981359,4,WOODLANDS SOUTH,WDSZ04,WOODLANDS,WD,NORTH REGION,NR
47539,Opp Woodgrove Sec Sch,1.428705552,103.7976628,4,WOODLANDS SOUTH,WDSZ04,WOODLANDS,WD,NORTH REGION,NR
47541,Blk 639,1.437892019,103.8033416,3,WOODLANDS EAST,WDSZ03,WOODLANDS,WD,NORTH REGION,NR
47549,Opp Blk 639,1.437904852,103.8035235,3,WOODLANDS EAST,WDSZ03,WOODLANDS,WD,NORTH REGION,NR
47551,Blk 630,1.434726238,103.8018876,3,WOODLANDS EAST,WDSZ03,WOODLANDS,WD,NORTH REGION,NR
47559,Opp Blk 630,1.434612545,103.8020456,3,WOODLANDS EAST,WDSZ03,WOODLANDS,WD,NORTH REGION,NR
47561,Blk 620,1.433208201,103.7988516,3,WOODLANDS EAST,WDSZ03,WOODLANDS,WD,NORTH REGION,NR
47569,Opp Blk 620,1.432919455,103.7987804,4,WOODLANDS SOUTH,WDSZ04,WOODLANDS,WD,NORTH REGION,NR
47571,Blk 618,1.433490241,103.7963972,3,WOODLANDS EAST,WDSZ03,WOODLANDS,WD,NORTH REGION,NR
47579,Blk 556,1.433313474,103.7959702,4,WOODLANDS SOUTH,WDSZ04,WOODLANDS,WD,NORTH REGION,NR
47581,Opp Blk 521,1.43464495,103.7935267,2,MIDVIEW,WDSZ02,WOODLANDS,WD,NORTH REGION,NR
47589,Blk 519A CP,1.434791069,103.7925444,4,WOODLANDS SOUTH,WDSZ04,WOODLANDS,WD,NORTH REGION,NR
47591,Blk 680,1.439738727,103.8025081,3,WOODLANDS EAST,WDSZ03,WOODLANDS,WD,NORTH REGION,NR
47599,Blk 683A,1.439926422,103.8026315,3,WOODLANDS EAST,WDSZ03,WOODLANDS,WD,NORTH REGION,NR
47601,Blk 793,1.4421188,103.8030491,3,WOODLANDS EAST,WDSZ03,WOODLANDS,WD,NORTH REGION,NR
47609,Opp Blk 793,1.441849418,103.8030947,3,WOODLANDS EAST,WDSZ03,WOODLANDS,WD,NORTH REGION,NR
47611,Woodsvale Condo,1.443887062,103.8062228,3,WOODLANDS EAST,WDSZ03,WOODLANDS,WD,NORTH REGION,NR
47619,Opp Woodsvale Condo,1.444306976,103.8071378,3,WOODLANDS EAST,WDSZ03,WOODLANDS,WD,NORTH REGION,NR
47621,Aft Gambas Ave,1.446892181,103.8098277,9,SENOKO SOUTH,SBSZ09,SEMBAWANG,SB,NORTH REGION,NR
47629,Seagate,1.446678082,103.8098574,9,SENOKO SOUTH,SBSZ09,SEMBAWANG,SB,NORTH REGION,NR
47641,Blk 681A,1.439231434,103.8037286,3,WOODLANDS EAST,WDSZ03,WOODLANDS,WD,NORTH REGION,NR
47649,Opp Blk 681B,1.439094532,103.803676,3,WOODLANDS EAST,WDSZ03,WOODLANDS,WD,NORTH REGION,NR
47651,Blk 684B,1.441697109,103.8052552,3,WOODLANDS EAST,WDSZ03,WOODLANDS,WD,NORTH REGION,NR
47659,Blk 685A,1.441463499,103.8054591,3,WOODLANDS EAST,WDSZ03,WOODLANDS,WD,NORTH REGION,NR
47661,Blk 788E,1.444451891,103.8027544,3,WOODLANDS EAST,WDSZ03,WOODLANDS,WD,NORTH REGION,NR
47671,Opp Admiralty Sec Sch,1.446343174,103.8036513,3,WOODLANDS EAST,WDSZ03,WOODLANDS,WD,NORTH REGION,NR
47681,Woodsvale Condo,1.444578456,103.8044862,3,WOODLANDS EAST,WDSZ03,WOODLANDS,WD,NORTH REGION,NR
47711,JB Sentral Bus Ter,1.463458341,103.7644234,0, , , , , , 
47801,Sunshine Bakery,1.46417401,103.8129835,8,SENOKO NORTH,SBSZ08,SEMBAWANG,SB,NORTH REGION,NR
47809,Opp Sunshine Bakery,1.463791838,103.8135875,4,SEMBAWANG NORTH,SBSZ04,SEMBAWANG,SB,NORTH REGION,NR
47811,W'Lands Sunny Food,1.462376923,103.8089871,8,SENOKO NORTH,SBSZ08,SEMBAWANG,SB,NORTH REGION,NR
47819,Opp W'Lands Sunny Food,1.462558013,103.8100509,4,SEMBAWANG NORTH,SBSZ04,SEMBAWANG,SB,NORTH REGION,NR
47821,Opp Sumitomo Bakelite S'pore,1.460777177,103.8058293,8,SENOKO NORTH,SBSZ08,SEMBAWANG,SB,NORTH REGION,NR
47829,Sumitomo Bakelite S'pore,1.460546319,103.8061739,9,SENOKO SOUTH,SBSZ09,SEMBAWANG,SB,NORTH REGION,NR
48011,Opp Mandai Camp 2,1.410536057,103.774494,1,MANDAI WEST,MDSZ01,MANDAI,MD,NORTH REGION,NR
48019,Mandai Camp 2,1.410478903,103.7754724,1,CENTRAL WATER CATCHMENT,CCSZ01,CENTRAL WATER CATCHMENT,CC,NORTH REGION,NR
48021,Aft Mandai Lake Rd,1.410919357,103.7794566,1,MANDAI WEST,MDSZ01,MANDAI,MD,NORTH REGION,NR
48029,Bef Mandai Lake Rd,1.410565092,103.7796855,1,CENTRAL WATER CATCHMENT,CCSZ01,CENTRAL WATER CATCHMENT,CC,NORTH REGION,NR
