"","ORIGIN_SUB_C","ORIGIN_SUB_N","DESTINATION_SUB_C","DESTINATION_SUB_N","TOTAL_TRIPS"
"26032","SGSZ06","SERANGOON CENTRAL","NVSZ03","MALCOLM",16148
"26033","SGSZ06","SERANGOON CENTRAL","ORSZ02","BOULEVARD",28249
"26034","SGSZ06","SERANGOON CENTRAL","ORSZ03","SOMERSET",11606
"26035","SGSZ06","SERANGOON CENTRAL","OTSZ02","PEOPLE'S PARK",25562
"26036","SGSZ06","SERANGOON CENTRAL","OTSZ03","CHINATOWN",53145
"26037","SGSZ06","SERANGOON CENTRAL","OTSZ04","CHINA SQUARE",4078
"26038","SGSZ06","SERANGOON CENTRAL","PGSZ01","NORTHSHORE",699
"26039","SGSZ06","SERANGOON CENTRAL","PGSZ02","PUNGGOL TOWN CENTRE",3561
"26040","SGSZ06","SERANGOON CENTRAL","PGSZ03","MATILDA",83510
"26041","SGSZ06","SERANGOON CENTRAL","PGSZ04","PUNGGOL FIELD",16304
"26042","SGSZ06","SERANGOON CENTRAL","PGSZ05","WATERWAY EAST",10207
"26043","SGSZ06","SERANGOON CENTRAL","PLSZ01","PAYA LEBAR NORTH",6798
"26044","SGSZ06","SERANGOON CENTRAL","PLSZ02","PAYA LEBAR EAST",2530
"26045","SGSZ06","SERANGOON CENTRAL","PNSZ01","JOO KOON",3186
"26046","SGSZ06","SERANGOON CENTRAL","PNSZ02","GUL CIRCLE",485
"26047","SGSZ06","SERANGOON CENTRAL","PRSZ01","PASIR RIS WAFER FAB PARK",29084
"26048","SGSZ06","SERANGOON CENTRAL","PRSZ02","PASIR RIS WEST",92950
"26049","SGSZ06","SERANGOON CENTRAL","PRSZ03","PASIR RIS CENTRAL",43685
"26050","SGSZ06","SERANGOON CENTRAL","PRSZ05","PASIR RIS DRIVE",39061
"26051","SGSZ06","SERANGOON CENTRAL","PRSZ06","LOYANG WEST",1749
"26052","SGSZ06","SERANGOON CENTRAL","PRSZ08","FLORA DRIVE",3157
"26053","SGSZ06","SERANGOON CENTRAL","QTSZ01","GHIM MOH",1056
"26054","SGSZ06","SERANGOON CENTRAL","QTSZ03","COMMONWEALTH",2585
"26055","SGSZ06","SERANGOON CENTRAL","QTSZ04","TANGLIN HALT",3212
"26056","SGSZ06","SERANGOON CENTRAL","QTSZ05","MARGARET DRIVE",572
"26057","SGSZ06","SERANGOON CENTRAL","QTSZ06","MEI CHIN",2404
"26058","SGSZ06","SERANGOON CENTRAL","QTSZ07","QUEENSWAY",495
"26059","SGSZ06","SERANGOON CENTRAL","QTSZ08","ONE NORTH",33240
"26060","SGSZ06","SERANGOON CENTRAL","QTSZ09","SINGAPORE POLYTECHNIC",7183
"26061","SGSZ06","SERANGOON CENTRAL","QTSZ10","DOVER",649
"26062","SGSZ06","SERANGOON CENTRAL","QTSZ11","NATIONAL UNIVERSITY OF S'PORE",23831
"26063","SGSZ06","SERANGOON CENTRAL","QTSZ12","KENT RIDGE",11
"26064","SGSZ06","SERANGOON CENTRAL","QTSZ13","PASIR PANJANG 1",5979
"26065","SGSZ06","SERANGOON CENTRAL","QTSZ14","PASIR PANJANG 2",341
"26066","SGSZ06","SERANGOON CENTRAL","QTSZ15","PORT",3963
"26067","SGSZ06","SERANGOON CENTRAL","RCSZ01","FARRER PARK",59460
"26068","SGSZ06","SERANGOON CENTRAL","RCSZ03","SUNGEI ROAD",10388
"26069","SGSZ06","SERANGOON CENTRAL","RCSZ05","KAMPONG GLAM",3564
"26070","SGSZ06","SERANGOON CENTRAL","RCSZ09","BENCOOLEN",4609
"26071","SGSZ06","SERANGOON CENTRAL","RCSZ10","VICTORIA",19942
"26072","SGSZ06","SERANGOON CENTRAL","RVSZ01","ONE TREE HILL",3014
"26073","SGSZ06","SERANGOON CENTRAL","SBSZ03","SEMBAWANG CENTRAL",8515
"26074","SGSZ06","SERANGOON CENTRAL","SESZ02","RIVERVALE",10215
"26075","SGSZ06","SERANGOON CENTRAL","SESZ03","SENGKANG TOWN CENTRE",119097
"26076","SGSZ06","SERANGOON CENTRAL","SESZ04","ANCHORVALE",39923
"26077","SGSZ06","SERANGOON CENTRAL","SESZ05","COMPASSVALE",60314
"26078","SGSZ06","SERANGOON CENTRAL","SESZ06","FERNVALE",78231
"26079","SGSZ06","SERANGOON CENTRAL","SESZ07","SENGKANG WEST",1936
"26080","SGSZ06","SERANGOON CENTRAL","SGSZ01","SELETAR HILLS",306493
"26081","SGSZ06","SERANGOON CENTRAL","SGSZ03","SERANGOON NORTH",850718
"26082","SGSZ06","SERANGOON CENTRAL","SGSZ04","SERANGOON GARDEN",2130293
"26083","SGSZ06","SERANGOON CENTRAL","SGSZ05","LORONG CHUAN",252831
"26084","SGSZ06","SERANGOON CENTRAL","SGSZ06","SERANGOON CENTRAL",1264838
"26085","SGSZ06","SERANGOON CENTRAL","SGSZ07","UPPER PAYA LEBAR",243650
"26086","SGSZ06","SERANGOON CENTRAL","SKSZ02","TURF CLUB",3714
"26087","SGSZ06","SERANGOON CENTRAL","SLSZ01","SELETAR AEROSPACE PARK",20328
"26088","SGSZ06","SERANGOON CENTRAL","SLSZ04","SELETAR",14608
"26089","SGSZ06","SERANGOON CENTRAL","SRSZ02","CLARKE QUAY",22686
"26090","SGSZ06","SERANGOON CENTRAL","SRSZ03","BOAT QUAY",1364
"26091","SGSZ06","SERANGOON CENTRAL","SVSZ01","STRAITS VIEW",406
"26092","SGSZ06","SERANGOON CENTRAL","TMSZ01","TAMPINES NORTH",11
"26093","SGSZ06","SERANGOON CENTRAL","TMSZ02","TAMPINES EAST",30524
"26094","SGSZ06","SERANGOON CENTRAL","TMSZ03","TAMPINES WEST",8302
"26095","SGSZ06","SERANGOON CENTRAL","TMSZ04","SIMEI",6605
"26096","SGSZ06","SERANGOON CENTRAL","TMSZ05","XILIN",8224
"26097","SGSZ06","SERANGOON CENTRAL","TNSZ01","NASSIM",5871
"26098","SGSZ06","SERANGOON CENTRAL","TNSZ02","CHATSWORTH",1958
"26099","SGSZ06","SERANGOON CENTRAL","TNSZ03","RIDOUT",5016
"26100","SGSZ06","SERANGOON CENTRAL","TNSZ04","TYERSALL",7811
"26101","SGSZ06","SERANGOON CENTRAL","TPSZ01","TOA PAYOH WEST",18255
"26102","SGSZ06","SERANGOON CENTRAL","TPSZ02","TOA PAYOH CENTRAL",92444
"26103","SGSZ06","SERANGOON CENTRAL","TPSZ04","BOON TECK",55275
"26104","SGSZ06","SERANGOON CENTRAL","TPSZ05","LORONG 8 TOA PAYOH",147312
"26105","SGSZ06","SERANGOON CENTRAL","TPSZ09","POTONG PASIR",32829
"26106","SGSZ06","SERANGOON CENTRAL","TPSZ10","BIDADARI",54923
"26107","SGSZ06","SERANGOON CENTRAL","TPSZ11","SENNETT",48235
"26108","SGSZ06","SERANGOON CENTRAL","TPSZ12","JOO SENG",205181
"26109","SGSZ06","SERANGOON CENTRAL","TSSZ02","TUAS PROMENADE",636
"26110","SGSZ06","SERANGOON CENTRAL","TSSZ03","TUAS NORTH",879
"26111","SGSZ06","SERANGOON CENTRAL","WDSZ01","WOODLANDS REGIONAL CENTRE",9045
"26112","SGSZ06","SERANGOON CENTRAL","WDSZ03","WOODLANDS EAST",6647
"26113","SGSZ06","SERANGOON CENTRAL","WDSZ06","WOODLANDS WEST",2095
"26114","SGSZ06","SERANGOON CENTRAL","YSSZ01","YISHUN CENTRAL",35343
"26115","SGSZ06","SERANGOON CENTRAL","YSSZ03","YISHUN EAST",27544
"26116","SGSZ06","SERANGOON CENTRAL","YSSZ04","YISHUN SOUTH",7766
"26117","SGSZ06","SERANGOON CENTRAL","YSSZ05","LOWER SELETAR",963
"26118","SGSZ06","SERANGOON CENTRAL","YSSZ06","SPRINGLEAF",473
"26119","SGSZ06","SERANGOON CENTRAL","YSSZ08","KHATIB",29816
"26120","SGSZ06","SERANGOON CENTRAL","YSSZ09","YISHUN WEST",17099
"26121","SGSZ07","UPPER PAYA LEBAR","AMSZ01","ANG MO KIO TOWN CENTRE",61941
"26122","SGSZ07","UPPER PAYA LEBAR","AMSZ02","CHENG SAN",64262
"26123","SGSZ07","UPPER PAYA LEBAR","AMSZ03","CHONG BOON",122936
"26124","SGSZ07","UPPER PAYA LEBAR","AMSZ04","TOWNSVILLE",20504
"26125","SGSZ07","UPPER PAYA LEBAR","AMSZ05","SHANGRI-LA",6006
"26126","SGSZ07","UPPER PAYA LEBAR","AMSZ06","KEBUN BAHRU",4224
"26127","SGSZ07","UPPER PAYA LEBAR","AMSZ09","YIO CHU KANG WEST",7524
"26128","SGSZ07","UPPER PAYA LEBAR","AMSZ10","YIO CHU KANG",12584
"26129","SGSZ07","UPPER PAYA LEBAR","AMSZ12","YIO CHU KANG EAST",1287
"26130","SGSZ07","UPPER PAYA LEBAR","BDSZ01","KAKI BUKIT",6809
"26131","SGSZ07","UPPER PAYA LEBAR","BDSZ02","BEDOK RESERVOIR",132
"26132","SGSZ07","UPPER PAYA LEBAR","BDSZ03","KEMBANGAN",3069
"26133","SGSZ07","UPPER PAYA LEBAR","BDSZ04","BEDOK NORTH",1760
"26134","SGSZ07","UPPER PAYA LEBAR","BDSZ05","FRANKEL",715
"26135","SGSZ07","UPPER PAYA LEBAR","BDSZ07","SIGLAP",22
"26136","SGSZ07","UPPER PAYA LEBAR","BMSZ01","MARITIME SQUARE",231
"26137","SGSZ07","UPPER PAYA LEBAR","BMSZ02","BUKIT MERAH",3542
"26138","SGSZ07","UPPER PAYA LEBAR","BMSZ07","ALEXANDRA HILL",3245
"26139","SGSZ07","UPPER PAYA LEBAR","BMSZ11","KAMPONG TIONG BAHRU",1760
"26140","SGSZ07","UPPER PAYA LEBAR","BMSZ16","EVERTON PARK",968
"26141","SGSZ07","UPPER PAYA LEBAR","BMSZ17","CITY TERMINALS",385
"26142","SGSZ07","UPPER PAYA LEBAR","BSSZ03","BISHAN EAST",25729
"26143","SGSZ07","UPPER PAYA LEBAR","CLSZ06","CLEMENTI CENTRAL",671
"26144","SGSZ07","UPPER PAYA LEBAR","CLSZ07","CLEMENTI WOODS",110
"26145","SGSZ07","UPPER PAYA LEBAR","DTSZ01","BUGIS",3245
"26146","SGSZ07","UPPER PAYA LEBAR","DTSZ02","CITY HALL",9713
"26147","SGSZ07","UPPER PAYA LEBAR","DTSZ03","MARINA CENTRE",1595
"26148","SGSZ07","UPPER PAYA LEBAR","DTSZ06","CLIFFORD PIER",1089
"26149","SGSZ07","UPPER PAYA LEBAR","DTSZ08","CECIL",2266
"26150","SGSZ07","UPPER PAYA LEBAR","DTSZ11","CENTRAL SUBZONE",2541
"26151","SGSZ07","UPPER PAYA LEBAR","DTSZ12","BAYFRONT SUBZONE",1023
"26152","SGSZ07","UPPER PAYA LEBAR","GLSZ02","MACPHERSON",23892
"26153","SGSZ07","UPPER PAYA LEBAR","GLSZ03","KAMPONG UBI",14025
"26154","SGSZ07","UPPER PAYA LEBAR","GLSZ04","ALJUNIED",26367
"26155","SGSZ07","UPPER PAYA LEBAR","GLSZ05","GEYLANG EAST",7337
"26156","SGSZ07","UPPER PAYA LEBAR","HGSZ01","HOUGANG CENTRAL",13816
"26157","SGSZ07","UPPER PAYA LEBAR","HGSZ02","KANGKAR",1661
"26158","SGSZ07","UPPER PAYA LEBAR","HGSZ03","HOUGANG EAST",6996
"26159","SGSZ07","UPPER PAYA LEBAR","HGSZ04","HOUGANG WEST",10285
"26160","SGSZ07","UPPER PAYA LEBAR","HGSZ05","TRAFALGAR",16038
"26161","SGSZ07","UPPER PAYA LEBAR","HGSZ06","KOVAN",51293
"26162","SGSZ07","UPPER PAYA LEBAR","HGSZ07","LORONG AH SOO",46893
"26163","SGSZ07","UPPER PAYA LEBAR","HGSZ08","TAI SENG",65010
"26164","SGSZ07","UPPER PAYA LEBAR","HGSZ10","LORONG HALUS",110
"26165","SGSZ07","UPPER PAYA LEBAR","KLSZ01","BENDEMEER",10692
"26166","SGSZ07","UPPER PAYA LEBAR","KLSZ02","GEYLANG BAHRU",58685
"26167","SGSZ07","UPPER PAYA LEBAR","KLSZ03","BOON KENG",6182
"26168","SGSZ07","UPPER PAYA LEBAR","KLSZ04","KAMPONG BUGIS",1045
"26169","SGSZ07","UPPER PAYA LEBAR","KLSZ05","TANJONG RHU",1463
"26170","SGSZ07","UPPER PAYA LEBAR","KLSZ06","LAVENDER",22506
"26171","SGSZ07","UPPER PAYA LEBAR","KLSZ08","KALLANG BAHRU",40491
"26172","SGSZ07","UPPER PAYA LEBAR","KLSZ09","CRAWFORD",15774
"26173","SGSZ07","UPPER PAYA LEBAR","MPSZ01","MOUNTBATTEN",495
"26174","SGSZ07","UPPER PAYA LEBAR","MPSZ02","KATONG",352
"26175","SGSZ07","UPPER PAYA LEBAR","MPSZ03","MARINE PARADE",759
"26176","SGSZ07","UPPER PAYA LEBAR","MUSZ03","BRAS BASAH",2244
"26177","SGSZ07","UPPER PAYA LEBAR","NVSZ01","BALESTIER",5874
"26178","SGSZ07","UPPER PAYA LEBAR","NVSZ03","MALCOLM",7942
"26179","SGSZ07","UPPER PAYA LEBAR","OTSZ03","CHINATOWN",1859
"26180","SGSZ07","UPPER PAYA LEBAR","OTSZ04","CHINA SQUARE",2486
"26181","SGSZ07","UPPER PAYA LEBAR","PGSZ02","PUNGGOL TOWN CENTRE",308
"26182","SGSZ07","UPPER PAYA LEBAR","PGSZ03","MATILDA",4642
"26183","SGSZ07","UPPER PAYA LEBAR","PGSZ04","PUNGGOL FIELD",3949
"26184","SGSZ07","UPPER PAYA LEBAR","PRSZ01","PASIR RIS WAFER FAB PARK",242
"26185","SGSZ07","UPPER PAYA LEBAR","PRSZ02","PASIR RIS WEST",2024
"26186","SGSZ07","UPPER PAYA LEBAR","PRSZ03","PASIR RIS CENTRAL",726
"26187","SGSZ07","UPPER PAYA LEBAR","PRSZ05","PASIR RIS DRIVE",847
"26188","SGSZ07","UPPER PAYA LEBAR","PRSZ08","FLORA DRIVE",11
"26189","SGSZ07","UPPER PAYA LEBAR","QTSZ01","GHIM MOH",154
"26190","SGSZ07","UPPER PAYA LEBAR","QTSZ04","TANGLIN HALT",275
"26191","SGSZ07","UPPER PAYA LEBAR","QTSZ05","MARGARET DRIVE",407
"26192","SGSZ07","UPPER PAYA LEBAR","QTSZ06","MEI CHIN",1815
"26193","SGSZ07","UPPER PAYA LEBAR","QTSZ07","QUEENSWAY",110
"26194","SGSZ07","UPPER PAYA LEBAR","QTSZ08","ONE NORTH",11
"26195","SGSZ07","UPPER PAYA LEBAR","QTSZ09","SINGAPORE POLYTECHNIC",11
"26196","SGSZ07","UPPER PAYA LEBAR","QTSZ10","DOVER",55
"26197","SGSZ07","UPPER PAYA LEBAR","QTSZ14","PASIR PANJANG 2",22
"26198","SGSZ07","UPPER PAYA LEBAR","RCSZ03","SUNGEI ROAD",12936
"26199","SGSZ07","UPPER PAYA LEBAR","RCSZ05","KAMPONG GLAM",891
"26200","SGSZ07","UPPER PAYA LEBAR","RCSZ10","VICTORIA",17974
"26201","SGSZ07","UPPER PAYA LEBAR","SESZ02","RIVERVALE",1342
"26202","SGSZ07","UPPER PAYA LEBAR","SESZ03","SENGKANG TOWN CENTRE",12353
"26203","SGSZ07","UPPER PAYA LEBAR","SESZ04","ANCHORVALE",2827
"26204","SGSZ07","UPPER PAYA LEBAR","SESZ05","COMPASSVALE",4950
"26205","SGSZ07","UPPER PAYA LEBAR","SGSZ01","SELETAR HILLS",10516
"26206","SGSZ07","UPPER PAYA LEBAR","SGSZ03","SERANGOON NORTH",22682
"26207","SGSZ07","UPPER PAYA LEBAR","SGSZ04","SERANGOON GARDEN",64207
"26208","SGSZ07","UPPER PAYA LEBAR","SGSZ05","LORONG CHUAN",15994
"26209","SGSZ07","UPPER PAYA LEBAR","SGSZ06","SERANGOON CENTRAL",470525
"26210","SGSZ07","UPPER PAYA LEBAR","SGSZ07","UPPER PAYA LEBAR",267080
"26211","SGSZ07","UPPER PAYA LEBAR","SRSZ03","BOAT QUAY",1738
"26212","SGSZ07","UPPER PAYA LEBAR","TMSZ02","TAMPINES EAST",11209
"26213","SGSZ07","UPPER PAYA LEBAR","TMSZ03","TAMPINES WEST",192709
"26214","SGSZ07","UPPER PAYA LEBAR","TNSZ01","NASSIM",253
"26215","SGSZ07","UPPER PAYA LEBAR","TNSZ03","RIDOUT",22
"26216","SGSZ07","UPPER PAYA LEBAR","TNSZ04","TYERSALL",2244
"26217","SGSZ07","UPPER PAYA LEBAR","TPSZ02","TOA PAYOH CENTRAL",25938
"26218","SGSZ07","UPPER PAYA LEBAR","TPSZ04","BOON TECK",20438
"26219","SGSZ07","UPPER PAYA LEBAR","TPSZ05","LORONG 8 TOA PAYOH",45430
"26220","SGSZ07","UPPER PAYA LEBAR","TPSZ08","WOODLEIGH",19767
"26221","SGSZ07","UPPER PAYA LEBAR","TPSZ10","BIDADARI",37070
"26222","SGSZ07","UPPER PAYA LEBAR","TPSZ11","SENNETT",39402
"26223","SGSZ07","UPPER PAYA LEBAR","TPSZ12","JOO SENG",14487
"26224","SISZ01","SENTOSA","AMSZ08","TAGORE",11
"26225","SISZ01","SENTOSA","BMSZ01","MARITIME SQUARE",7535
"26226","SISZ01","SENTOSA","BMSZ02","BUKIT MERAH",1265
"26227","SISZ01","SENTOSA","BMSZ04","TIONG BAHRU STATION",17677
"26228","SISZ01","SENTOSA","BMSZ07","ALEXANDRA HILL",55
"26229","SISZ01","SENTOSA","BMSZ08","HENDERSON HILL",3014
"26230","SISZ01","SENTOSA","BMSZ09","BUKIT HO SWEE",1287
"26231","SISZ01","SENTOSA","BMSZ10","TIONG BAHRU",3124
"26232","SISZ01","SENTOSA","BMSZ11","KAMPONG TIONG BAHRU",1837
"26233","SISZ01","SENTOSA","BMSZ14","TELOK BLANGAH WAY",2189
"26234","SISZ01","SENTOSA","BMSZ15","TELOK BLANGAH RISE",11605
"26235","SISZ01","SENTOSA","BSSZ03","BISHAN EAST",11
"26236","SISZ01","SENTOSA","DTSZ03","MARINA CENTRE",11
"26237","SISZ01","SENTOSA","DTSZ12","BAYFRONT SUBZONE",44
"26238","SISZ01","SENTOSA","KLSZ01","BENDEMEER",33
"26239","SISZ01","SENTOSA","MUSZ01","DHOBY GHAUT",2464
"26240","SISZ01","SENTOSA","MUSZ02","FORT CANNING",154
"26241","SISZ01","SENTOSA","NVSZ02","MOULMEIN",11
"26242","SISZ01","SENTOSA","ORSZ03","SOMERSET",6644
"26243","SISZ01","SENTOSA","QTSZ05","MARGARET DRIVE",154
"26244","SISZ01","SENTOSA","QTSZ06","MEI CHIN",220
"26245","SISZ01","SENTOSA","RVSZ01","ONE TREE HILL",1749
"26246","SISZ01","SENTOSA","RVSZ02","PATERSON",1914
"26247","SISZ01","SENTOSA","SESZ04","ANCHORVALE",33
"26248","SISZ01","SENTOSA","SGSZ04","SERANGOON GARDEN",11
"26249","SISZ01","SENTOSA","SISZ01","SENTOSA",13453
"26250","SISZ01","SENTOSA","SRSZ01","ROBERTSON QUAY",3784
"26251","SISZ01","SENTOSA","SRSZ02","CLARKE QUAY",11
"26252","SISZ01","SENTOSA","SRSZ03","BOAT QUAY",22
"26253","SISZ01","SENTOSA","TNSZ02","CHATSWORTH",110
"26254","SISZ01","SENTOSA","TNSZ03","RIDOUT",3036
"26255","SISZ01","SENTOSA","TPSZ02","TOA PAYOH CENTRAL",11
"26256","SISZ01","SENTOSA","YSSZ02","NORTHLAND",22
"26257","SISZ01","SENTOSA","YSSZ03","YISHUN EAST",22
"26258","SISZ01","SENTOSA","YSSZ08","KHATIB",33
"26260","SKSZ01","KRANJI","BKSZ01","GOMBAK",715
"26261","SKSZ01","KRANJI","BKSZ02","HONG KAH NORTH",77
"26262","SKSZ01","KRANJI","BKSZ03","BRICKWORKS",264
"26263","SKSZ01","KRANJI","BKSZ06","BUKIT BATOK WEST",176
"26264","SKSZ01","KRANJI","BKSZ07","BUKIT BATOK CENTRAL",286
"26265","SKSZ01","KRANJI","BKSZ09","BUKIT BATOK SOUTH",539
"26266","SKSZ01","KRANJI","BLSZ01","TUKANG",88
"26267","SKSZ01","KRANJI","BPSZ01","SENJA",13937
"26268","SKSZ01","KRANJI","BPSZ05","JELEBU",33715
"26269","SKSZ01","KRANJI","BPSZ06","DAIRY FARM",264
"26270","SKSZ01","KRANJI","BPSZ07","NATURE RESERVE",4191
"26271","SKSZ01","KRANJI","BTSZ01","ANAK BUKIT",231
"26272","SKSZ01","KRANJI","BTSZ02","SWISS CLUB",825
"26273","SKSZ01","KRANJI","BTSZ05","HILLCREST",209
"26274","SKSZ01","KRANJI","CKSZ03","CHOA CHU KANG CENTRAL",1925
"26275","SKSZ01","KRANJI","JESZ02","YUHUA EAST",473
"26276","SKSZ01","KRANJI","JESZ05","JURONG GATEWAY",198
"26277","SKSZ01","KRANJI","JESZ06","INTERNATIONAL BUSINESS PARK",11
"26278","SKSZ01","KRANJI","JESZ07","JURONG RIVER",22
"26279","SKSZ01","KRANJI","JWSZ04","TAMAN JURONG",22
"26280","SKSZ01","KRANJI","JWSZ05","CHIN BEE",55
"26281","SKSZ01","KRANJI","JWSZ09","JURONG WEST CENTRAL",198
"26282","SKSZ01","KRANJI","KLSZ07","KAMPONG JAVA",44
"26283","SKSZ01","KRANJI","LKSZ01","LIM CHU KANG",1408
"26284","SKSZ01","KRANJI","NVSZ02","MOULMEIN",308
"26285","SKSZ01","KRANJI","NVSZ03","MALCOLM",33
"26286","SKSZ01","KRANJI","NVSZ04","DUNEARN",110
"26287","SKSZ01","KRANJI","RCSZ01","FARRER PARK",770
"26288","SKSZ01","KRANJI","RCSZ02","LITTLE INDIA",363
"26289","SKSZ01","KRANJI","RCSZ04","ROCHOR CANAL",176
"26290","SKSZ01","KRANJI","SKSZ01","KRANJI",249051
"26291","SKSZ01","KRANJI","SKSZ02","TURF CLUB",318780
"26292","SKSZ01","KRANJI","SKSZ03","GALI BATU",18506
"26293","SKSZ01","KRANJI","SKSZ04","PANG SUA",2519
"26294","SKSZ01","KRANJI","SKSZ05","RESERVOIR VIEW",11517
"26295","SKSZ01","KRANJI","WDSZ01","WOODLANDS REGIONAL CENTRE",54230
"26296","SKSZ01","KRANJI","WDSZ06","WOODLANDS WEST",180136
"26297","SKSZ01","KRANJI","WDSZ09","NORTH COAST",521125
"26299","SKSZ02","TURF CLUB","AMSZ02","CHENG SAN",25566
"26300","SKSZ02","TURF CLUB","AMSZ10","YIO CHU KANG",8851
"26301","SKSZ02","TURF CLUB","BDSZ01","KAKI BUKIT",1853
"26302","SKSZ02","TURF CLUB","BDSZ02","BEDOK RESERVOIR",273
"26303","SKSZ02","TURF CLUB","BDSZ03","KEMBANGAN",732
"26304","SKSZ02","TURF CLUB","BDSZ04","BEDOK NORTH",1789
"26305","SKSZ02","TURF CLUB","BDSZ06","BEDOK SOUTH",799
"26306","SKSZ02","TURF CLUB","BKSZ01","GOMBAK",2478
"26307","SKSZ02","TURF CLUB","BKSZ02","HONG KAH NORTH",495
"26308","SKSZ02","TURF CLUB","BKSZ03","BRICKWORKS",1793
"26309","SKSZ02","TURF CLUB","BKSZ04","GUILIN",7693
"26310","SKSZ02","TURF CLUB","BKSZ06","BUKIT BATOK WEST",1991
"26311","SKSZ02","TURF CLUB","BKSZ07","BUKIT BATOK CENTRAL",18538
"26312","SKSZ02","TURF CLUB","BKSZ09","BUKIT BATOK SOUTH",2222
"26313","SKSZ02","TURF CLUB","BLSZ01","TUKANG",363
"26314","SKSZ02","TURF CLUB","BMSZ01","MARITIME SQUARE",4550
"26315","SKSZ02","TURF CLUB","BMSZ03","REDHILL",6011
"26316","SKSZ02","TURF CLUB","BMSZ04","TIONG BAHRU STATION",5710
"26317","SKSZ02","TURF CLUB","BMSZ05","SINGAPORE GENERAL HOSPITAL",4918
"26318","SKSZ02","TURF CLUB","BMSZ07","ALEXANDRA HILL",4092
"26319","SKSZ02","TURF CLUB","BMSZ08","HENDERSON HILL",814
"26320","SKSZ02","TURF CLUB","BPSZ01","SENJA",76317
"26321","SKSZ02","TURF CLUB","BPSZ02","SAUJANA",1010
"26322","SKSZ02","TURF CLUB","BPSZ03","FAJAR",605
"26323","SKSZ02","TURF CLUB","BPSZ04","BANGKIT",5736
"26324","SKSZ02","TURF CLUB","BPSZ05","JELEBU",105586
"26325","SKSZ02","TURF CLUB","BPSZ06","DAIRY FARM",4290
"26326","SKSZ02","TURF CLUB","BPSZ07","NATURE RESERVE",22761
"26327","SKSZ02","TURF CLUB","BSSZ01","UPPER THOMSON",594
"26328","SKSZ02","TURF CLUB","BSSZ03","BISHAN EAST",7216
"26329","SKSZ02","TURF CLUB","BTSZ01","ANAK BUKIT",738
"26330","SKSZ02","TURF CLUB","BTSZ02","SWISS CLUB",29227
"26331","SKSZ02","TURF CLUB","BTSZ03","HOLLAND ROAD",2
"26332","SKSZ02","TURF CLUB","BTSZ05","HILLCREST",6776
"26333","SKSZ02","TURF CLUB","BTSZ06","CORONATION ROAD",14
"26334","SKSZ02","TURF CLUB","BTSZ07","LEEDON PARK",925
"26335","SKSZ02","TURF CLUB","BTSZ08","FARRER COURT",338
"26336","SKSZ02","TURF CLUB","CCSZ01","CENTRAL WATER CATCHMENT",14168
"26337","SKSZ02","TURF CLUB","CHSZ03","CHANGI AIRPORT",997
"26338","SKSZ02","TURF CLUB","CKSZ01","TECK WHYE",1934
"26339","SKSZ02","TURF CLUB","CKSZ03","CHOA CHU KANG CENTRAL",22349
"26340","SKSZ02","TURF CLUB","CKSZ06","YEW TEE",18591
"26341","SKSZ02","TURF CLUB","CLSZ04","CLEMENTI NORTH",15365
"26342","SKSZ02","TURF CLUB","DTSZ01","BUGIS",2231
"26343","SKSZ02","TURF CLUB","DTSZ02","CITY HALL",4205
"26344","SKSZ02","TURF CLUB","DTSZ03","MARINA CENTRE",855
"26345","SKSZ02","TURF CLUB","DTSZ05","RAFFLES PLACE",3751
"26346","SKSZ02","TURF CLUB","DTSZ09","TANJONG PAGAR",4457
"26347","SKSZ02","TURF CLUB","DTSZ11","CENTRAL SUBZONE",785
"26348","SKSZ02","TURF CLUB","DTSZ12","BAYFRONT SUBZONE",606
"26349","SKSZ02","TURF CLUB","GLSZ02","MACPHERSON",1833
"26350","SKSZ02","TURF CLUB","GLSZ03","KAMPONG UBI",827
"26351","SKSZ02","TURF CLUB","GLSZ04","ALJUNIED",2424
"26352","SKSZ02","TURF CLUB","GLSZ05","GEYLANG EAST",4593
"26353","SKSZ02","TURF CLUB","HGSZ01","HOUGANG CENTRAL",893
"26354","SKSZ02","TURF CLUB","HGSZ06","KOVAN",934
"26355","SKSZ02","TURF CLUB","JESZ02","YUHUA EAST",4818
"26356","SKSZ02","TURF CLUB","JESZ04","LAKESIDE",1272
"26357","SKSZ02","TURF CLUB","JESZ05","JURONG GATEWAY",37924
"26358","SKSZ02","TURF CLUB","JESZ06","INTERNATIONAL BUSINESS PARK",176
"26359","SKSZ02","TURF CLUB","JESZ07","JURONG RIVER",154
"26360","SKSZ02","TURF CLUB","JESZ08","TEBAN GARDENS",242
"26361","SKSZ02","TURF CLUB","JWSZ04","TAMAN JURONG",9982
"26362","SKSZ02","TURF CLUB","JWSZ05","CHIN BEE",187
"26363","SKSZ02","TURF CLUB","JWSZ09","JURONG WEST CENTRAL",23727
"26364","SKSZ02","TURF CLUB","KLSZ01","BENDEMEER",718
"26365","SKSZ02","TURF CLUB","KLSZ02","GEYLANG BAHRU",199
"26366","SKSZ02","TURF CLUB","KLSZ03","BOON KENG",857
"26367","SKSZ02","TURF CLUB","KLSZ04","KAMPONG BUGIS",55
"26368","SKSZ02","TURF CLUB","KLSZ05","TANJONG RHU",477
"26369","SKSZ02","TURF CLUB","KLSZ06","LAVENDER",1001
